latitude,longitude,latlng,google_maps,title,Category,icon_image,Subcatid,Subcatname,Short_Desc,Long_Desc,Address1,Address2,City,State,Country,Zip,Neighborhood,Phone,Url,Open Hours,Wcities Url,lres_image,lres_image_2,High Res Image Url
40.7522,-73.9357,"40.7522, -73.9357","<a href=""https://www.google.com/maps/dir/Current+Location/40.7522, -73.9357"" target=""_blank"">Get directions</a>",Clarion Collection Hotel Verve Hotel,Accommodations,images/hotel.png,3,Moderate,,,40-03 29th Street,,Queens,NY,United States,11101,,,,,http://cityseekr.com/new-york/accommodation/poi-clarion-collection-hotel-verve-hotel-447186.html,,,
40.7234,-73.9903,"40.7234, -73.9903","<a href=""https://www.google.com/maps/dir/Current+Location/40.7234, -73.9903"" target=""_blank"">Get directions</a>",Clarion Collection The GEM Hotel-SoHo,Accommodations,images/hotel.png,2,Expensive,SoHo Gem,"Truly a hidden gem in fashionable SoHo, this hotel is expensive, yet not so much as what you would pay in other swankier spots. The Gem brand has two other locales in Manhattan and they focus on providing an unpretentious atmosphere within their properties that fit the neighborhoods around them. The rooms are small (no surprise in Manhattan), however the Gem furnishes all of the amenities one could want, like bathrobes, free WiFi, LCD screens and luxurious toiletries.",135 East Houston Street,,New York,NY,United States,10002,Soho,+1 212 358 8844,,Su to Sa from 12:00 AM to 12:00 AM,http://cityseekr.com/new-york/accommodation/poi-clarion-collection-the-gem-hotel-soho-449281.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/449281-1.JPG,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/449281-1.JPG
40.71977,-73.99891,"40.71977, -73.99891","<a href=""https://www.google.com/maps/dir/Current+Location/40.71977, -73.99891"" target=""_blank"">Get directions</a>",Clarion Collection The Solita Soho Hotel,Accommodations,images/hotel.png,2,Expensive,,,159 Grand Street,,New York,NY,United States,10013,,,,,http://cityseekr.com/new-york/accommodation/poi-clarion-collection-the-solita-soho-hotel-451916.html,,,
40.70186,-73.8157,"40.70186, -73.8157","<a href=""https://www.google.com/maps/dir/Current+Location/40.70186, -73.8157"" target=""_blank"">Get directions</a>",Clarion Hotel Jamaica,Accommodations,images/hotel.png,4,Inexpensive,,,138-05 Jamaica Avenue,,Queens,NY,United States,11435,,,,,http://cityseekr.com/new-york/accommodation/poi-clarion-hotel-jamaica-437909.html,,,
40.74405,-73.98311,"40.74405, -73.98311","<a href=""https://www.google.com/maps/dir/Current+Location/40.74405, -73.98311"" target=""_blank"">Get directions</a>",Clarion Hotel Park Avenue,Accommodations,images/hotel.png,2,Expensive,Affordable Hotel in Murray Hill,"Formerly a Howard Johnson, the Clarion Hotel Park Avenue a low-cost hotel is now part of the Clarion chain. Although it boasts of a Park Avenue address, it is in the less fashionable (but hipper) end. There are a number of interesting sites located nearby including the United Nations, Gramercy Park, Empire State Building and Grand Central Terminal. The rooms are tastefully decorated and come have amenities which include a coffeemaker, complimentary newspaper and work desk. A multilingual staff is available to assist guests. Robes and slippers are available in every room. Rates vary seasonally.",429 Park Avenue South,,New York,NY,United States,10016,Kip's Bay/Murray Hill/Midtown,+1 212 532 4860,http://www.clarionhotel.com/ires/en-US/html/HotelInfo?hotel=NY222,,http://cityseekr.com/new-york/accommodation/poi-clarion-hotel-park-avenue-310145.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/310145.jpg,,
40.585375,-73.926784,"40.585375, -73.926784","<a href=""https://www.google.com/maps/dir/Current+Location/40.585375, -73.926784"" target=""_blank"">Get directions</a>",Clemente's Maryland Crabhouse,Bars And Cafes,images/bar.png,54,Bars & Pubs,Fresh Maryland Crabs,"Clemente's gained overnight popularity after it was featured on several major TV news shows and for good reason. This hidden Sheepshead Bay gem offers bay side dining overlooking a marina that makes you feel like you're on vacation and not in Brooklyn. Their specialty, the all-you-can eat Maryland Blue Claw Crab prepared with traditional old bay seasoning or Clemente's garlic style is amazing. If you're not into crab, Clemente's offers lobsters, pasta and chicken specialties too.",3939 Emmons Avenue,,Brooklyn,NY,United States,11235,Brooklyn,+1 718 646 7373,http://clementescrabhouse.com/,"Th from 04:00 PM to 10:00 PM,Fr from 04:00 PM to 10:30 PM,Sa from 12:00 PM to 10:30 PM,Su from 12:00 PM to 09:30 PM",http://cityseekr.com/new-york/bars-cafes/poi-clemente-s-maryland-crabhouse-376765.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/376765.jpg,,
40.792393,-73.973588,"40.792393, -73.973588","<a href=""https://www.google.com/maps/dir/Current+Location/40.792393, -73.973588"" target=""_blank"">Get directions</a>",Cleopatra's Needle,Bars And Cafes,images/bar.png,468,Live Music,A Little Gem,"Named for an obelisk in nearby Central Park, this little gem of a jazz club introduces many rising young blues, jazz and performance groups and individual vocalists. The performances are live and appear on stage each evening at 9pm. The food is interesting, including Middle Eastern dishes as well as European and American favorites. The Sunday morning brunch with amateur music jam sessions is a delight.",2485 Broadway,At 92nd Street,New York,NY,United States,10025,Upper West Side,+1 212 769 6969,http://www.cleopatrasneedleny.com/,"Mo to Tu from 04:00 PM to 02:00 AM,We to Sa from 04:00 PM to 04:00 AM",http://cityseekr.com/new-york/bars-cafes/poi-cleopatra-s-needle-96407.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/96407-1.jpg,,
40.70803,-74.014869,"40.70803, -74.014869","<a href=""https://www.google.com/maps/dir/Current+Location/40.70803, -74.014869"" target=""_blank"">Get directions</a>",Clinton Hall,Bars And Cafes,images/bar.png,60,Sports Bar,American Beer Garden,"Clinton Hall is a few short minutes from Castle Clinton, and offer a large variety of on-tap beers served from 20 taps, a lively atmosphere and a nice selection of eats. Spread out over 4000 square feet(371 square metres) there's plenty of space, including nice outdoor seating, TV's to catch your favorite game and a younger hip crowd. Beer aficionados will appreciate the hard to find beers like the De Halve Maan Straffe Hendrik Bruges Triple. If you want to enjoy your beer later, you can get a growler filled with your beer of choice. Dig into a nice selection of beer garden fare like classic bratwurst, baked German potato pancakes, soft pretzel and schnitzel sandwich. For events latest offerings, visit the website.",90 Washington Street,,New York,NY,United States,10006,Wall Street/Financial District,+1 212 363 6000,http://clintonhallny.com/,Mo to Su from 11:30 AM to 02:00 AM,http://cityseekr.com/new-york/bars-cafes/poi-clinton-hall-881391.html,,,
40.9119828,-73.8966505,"40.9119828, -73.8966505","<a href=""https://www.google.com/maps/dir/Current+Location/40.9119828, -73.8966505"" target=""_blank"">Get directions</a>",Clique Lounge,Bars And Cafes,images/bar.png,"54,55","Bars & Pubs,Lounge",Changing the Face of Partying,"Clique Lounge is a swanky bar that has attempted to change the face of nightlife in downtown Yonkers. The club features a vibrant decor that is enhanced with mood setting lights, comfy seating arrangement and amazing acoustics that gives you a feeling of relaxing in the best place in the world. Clique arranges several events to entice. The lounge area witnesses performances by some of the best DJs of the region. Apart from that, it also hosts ladies nights, theme parties, New Years' Eve celebrations and other private events. Check website to know more.",620 South Broadway,,Yonkers,NY,United States,10705,,+1 914 254 7831,http://www.clique4u.com/,,http://cityseekr.com/new-york/bars-cafes/poi-clique-lounge-674676.html,,,
40.747298,-73.986317,"40.747298, -73.986317","<a href=""https://www.google.com/maps/dir/Current+Location/40.747298, -73.986317"" target=""_blank"">Get directions</a>",Cloud Social Rooftop Bar,Bars And Cafes,images/bar.png,63,Cocktail Bar,Fun at the Rooftop,"The Cloud Social Rooftop Bar, located on 32nd West Street, is one of the latest additions in the drinking scenes of New York. With a beautifully laid out rooftop, this bar is known for its scrumptious drinks and delicious quick bites. Their happy hour is quite a big hit among the locals. Situated inside the Nyma hotel, the bar features an inviting decor with beautiful lighting fixtures and comfortable seating. It proffers breathtaking views of the city, especially in the evenings; best highlight is the Empire State Building. Come in with a group of friends and you are sure to have a gala time at the Cloud Social Rooftop Bar.",6 West 32nd Street,Nyma Hotel,New York,NY,United States,10001,Kip's Bay/Murray Hill/Midtown,+1 212 904 1092,http://www.cloudsocialnyc.com/,"Mo to Th from 03:00 PM to 12:00 AM,Su from 03:00 PM to 12:00 AM,Fr to Sa from 03:00 PM to 01:00 AM",http://cityseekr.com/new-york/bars-cafes/poi-cloud-social-rooftop-bar-950646.html,,,
40.6845246,-73.9919563,"40.6845246, -73.9919563","<a href=""https://www.google.com/maps/dir/Current+Location/40.6845246, -73.9919563"" target=""_blank"">Get directions</a>",Clover Club,Bars And Cafes,images/bar.png,63,Cocktail Bar,Can You Dig C.C.?,"Clover Club looks like a regular watering hole from the outside, but enter and time warp to another era. This place takes patrons back to a simpler time of free-flowing drinks and good times with jazzy tunes. Celebrated mixologist, Julie Reiner is at the forefront of bartending excellence which is illustrated in classic mixes, share-worthy punches and inventive cocktails. Complement a False Alarm or a Mint Chip Julep with a menu of well-thought-out pub food including cheese plates, spicy marinated olives, fried oysters served on the half shell, braised pork and grits, lamb burgers and mac and cheese. Select a seat at the vintage mahogany bar or on a leather sofa by the fire place while Victorian furnishings and regal accents exude 19th-century nostalgia.",210 Smith Street,,Brooklyn,NY,United States,11201,Brooklyn,+1 718 855 7939,http://www.cloverclubny.com/,"Mo to Th from 04:00 PM to 02:00 AM,Fr from 12:00 PM to 04:00 AM,Sa from 10:30 AM to 04:00 AM,Su from 10:30 AM to 01:00 AM",http://cityseekr.com/new-york/bars-cafes/poi-clover-club-384753.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/384753.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/384753.jpg
40.755539,-73.991635,"40.755539, -73.991635","<a href=""https://www.google.com/maps/dir/Current+Location/40.755539, -73.991635"" target=""_blank"">Get directions</a>",Club 39,Bars And Cafes,images/bar.png,"54,55","Bars & Pubs,Lounge",Party Hard!,"Comprising of two fully-stocked bars, a VIP private section as well as bottle service, a DJ booth, a well-equipped stage and green rooms, Club 39 is one of Manhattan\'92s hippest nightspots. The white sofas in this spacious club glow in the radiance of the blue neon lights. Even though it gets pretty crowded here on the weekends, there\'92s enough space for patrons to move around freely without bumping into each other. Apart from the usual music played at the club, there are events held here on a regular basis. For further information, visit the website.",303 West 39th Street,,New York,NY,United States,10018,Manhattan,+1 212 714 7000,http://www.club39ny.com/,Mo to Su from 09:00 PM to 04:00 AM,http://cityseekr.com/new-york/bars-cafes/poi-club-39-769537.html,,,
40.766011,-73.969434,"40.766011, -73.969434","<a href=""https://www.google.com/maps/dir/Current+Location/40.766011, -73.969434"" target=""_blank"">Get directions</a>",Club Macanudo,Bars And Cafes,images/bar.png,"54,55","Bars & Pubs,Lounge",Cigar Bar,"If cigars, cigar boxes, single-malt scotches and cognacs are up your alley, then Club Macanudo is definitely for you. You can also be happy knowing that you are surrounded by like-minded people. In fact, there is quite a trendy crowd at this Upper East Side spot. Should you desire a drink, the golden lounge is resplendent with fine alcohol. There is even a great ventilation system, to ensure that you only have to smell your own cigar.",26 East 63rd Street,Between Park and Madison Avenues,New York,NY,United States,10021,Upper East Side,+1 212 752 8200,http://www.clubmacanudo.com,"Mo to Tu from 12:00 PM to 01:00 AM,We to Sa from 12:00 PM to 01:30 AM,Su from 12:00 PM to 08:00 PM",http://cityseekr.com/new-york/bars-cafes/poi-club-macanudo-5372.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/5372.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/5372.jpg
40.608037,-73.973112,"40.608037, -73.973112","<a href=""https://www.google.com/maps/dir/Current+Location/40.608037, -73.973112"" target=""_blank"">Get directions</a>",Club Monaco,Bars And Cafes,images/bar.png,55,Lounge,Borough Park Nights ,"Club Monaco (not to be confused with the clothing brand) is a popular night spot in the neighborhood of Borough Park. The club caters primarily to the Russian community, yet on any given night you can find a diverse mix of people from around the hood. The venue also serves food at modest prices, for example you can order a bowl of Borscht for 5USD or a salmon filet dinner with two sides for 15USD. The cocktail menu is typical of any found in NYC, libations start at 11USD for the Martini and 13USD for everything else in between.  ",1836 McDonald Avenue,,Brooklyn,NY,United States,11235,Brooklyn,+1 718 787 0101,http://www.monacony.com/,,http://cityseekr.com/new-york/bars-cafes/poi-club-monaco-795170.html,,,
40.760758,-73.92988,"40.760758, -73.92988","<a href=""https://www.google.com/maps/dir/Current+Location/40.760758, -73.92988"" target=""_blank"">Get directions</a>",Club One,Bars And Cafes,images/bar.png,54,Bars & Pubs,,,25-22 34th Avenue,Woodside,Astoria,NY,United States,11106,Astoria/Queens,+1 718 784 1822,,Fr to Sa from 09:30 PM to 04:00 AM,http://cityseekr.com/new-york/bars-cafes/poi-club-one-728033.html,,,
40.71014,-74.01368,"40.71014, -74.01368","<a href=""https://www.google.com/maps/dir/Current+Location/40.71014, -74.01368"" target=""_blank"">Get directions</a>",Club Quarters World Trade Center,Accommodations,images/hotel.png,2,Expensive,,,140 Washington Street,,New York,NY,United States,10006,,,,,http://cityseekr.com/new-york/accommodation/poi-club-quarters-world-trade-center-448696.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/448696.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/448696.jpg
40.70646,-74.00871,"40.70646, -74.00871","<a href=""https://www.google.com/maps/dir/Current+Location/40.70646, -74.00871"" target=""_blank"">Get directions</a>","Club Quarters, Downtown",Accommodations,images/hotel.png,2,Expensive,,,52 William Street,,New York,NY,United States,10005,,,,,http://cityseekr.com/new-york/accommodation/poi-club-quarters-downtown-451608.html,,,
40.75575,-73.9809,"40.75575, -73.9809","<a href=""https://www.google.com/maps/dir/Current+Location/40.75575, -73.9809"" target=""_blank"">Get directions</a>","Club Quarters, Midtown",Accommodations,images/hotel.png,1,Very Expensive/Deluxe,,,40 West 45th Street,,New York,NY,United States,10036,,,,,http://cityseekr.com/new-york/accommodation/poi-club-quarters-midtown-452681.html,,,
40.76,-73.978,"40.76, -73.978","<a href=""https://www.google.com/maps/dir/Current+Location/40.76, -73.978"" target=""_blank"">Get directions</a>","Club Quarters, Rockefeller Center",Accommodations,images/hotel.png,2,Expensive,,,25 West 51st  Entrance A,,New York,NY,United States,10019,,,,,http://cityseekr.com/new-york/accommodation/poi-club-quarters-rockefeller-center-451424.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/451424.jpg,,
40.76163,-74.002338,"40.76163, -74.002338","<a href=""https://www.google.com/maps/dir/Current+Location/40.76163, -74.002338"" target=""_blank"">Get directions</a>",CLX Watering Hole,Bars And Cafes,images/food-beverages.png,"69,54","Cafes,Bars & Pubs",,,West 41st Street,World Yatcht At Pier 81,New York,NY,United States,10036,Chelsea,+1 212 630 8100 / +1 800 498 4270 (Toll Free),http://www.worldyacht.com/site/clx.aspx,,http://cityseekr.com/new-york/bars-cafes/poi-clx-watering-hole-728363.html,,,
40.720028,-73.987993,"40.720028, -73.987993","<a href=""https://www.google.com/maps/dir/Current+Location/40.720028, -73.987993"" target=""_blank"">Get directions</a>",Co-op Food & Drink,Bars And Cafes,images/bar.png,63,Cocktail Bar,Modern American And Sushi,Co-op Food & Drink is a sushi bar and American restaurant in the Rivington Hotel. One can find a lot of locals as well as the elite mingling with the crowds and relishing the sushi and sliders. The Miso Tataki Rolls are worth a bite. The pre-set meals are a good option to sample the entire menu at a reasonable cost. The bar serves a variety of brightly colored cocktails that succeed in uplifting the spirits. Though a full fledged there is not much dancing here. The staff at the toilets are also rumored to unabashedly ask for tips.,107 Rivington Street,Rivington Hotel Between Ludlow & Essex,New York,NY,United States,10002,Lower East Side,+1 212 796 8040,"http://www.co-oprestaurant.com/,http://www.hotelonrivington.com/Food-Drink/CO-OP-Food-Drink","Mo from 06:30 AM to 10:30 AM,Tu to Th from 06:30 AM to 10:30 AM,Tu to Th from 06:00 PM to 02:00 AM,Fr from 06:30 AM to 10:30 AM,Fr from 06:00 PM to 04:00 PM,Sa from 11:00 AM to 03:00 PM,Sa from 06:00 PM to 04:00 AM,Su from 11:00 AM to 03:00 PM",http://cityseekr.com/new-york/bars-cafes/poi-co-op-food-drink-782587.html,,,
40.7287,-73.9816,"40.7287, -73.9816","<a href=""https://www.google.com/maps/dir/Current+Location/40.7287, -73.9816"" target=""_blank"">Get directions</a>",Cock (The),Bars And Cafes,images/bar.png,63,Cocktail Bar,Wildness Abounds,"The Cock is a gay bar, considered by many to have one of the wildest crowds in the city. For those tired of the lounge clubs lining the avenues of Chelsea, this lively spot provides a good alternative. The Cock attracts drag queens, gay celebrities and their friends, and then mixes it with lots of alcohol and some serious cruising. Drinks are cheap and there is usually no cover charge.",29 2nd Avenue,Between 1st and 2nd street,New York,NY,United States,10003,East Village,+1 212 473 9406,,Mo to Su from 11:00 AM to 04:00 AM,http://cityseekr.com/new-york/bars-cafes/poi-cock-the-212797.html,,,
40.756092,-73.980485,"40.756092, -73.980485","<a href=""https://www.google.com/maps/dir/Current+Location/40.756092, -73.980485"" target=""_blank"">Get directions</a>",Cock & Bull British Pub and Eatery,Bars And Cafes,images/bar.png,67,Brew Pubs,British Gastro-pub,"If you're looking for a British pub or tavern in the heart of NYC, Cock & Bull is a good option. With a great atmosphere, a nice selection of draft beers and wines and a nod to the British music scene, with classics and modern artists like the Beatles, Oasis and Lily Allen crooning in the background;  Cock & Bull's dimly lit interiors, comfortable seating and the wooden bar complete with casks all lends itself to a relaxed evening out. A nice place to socialize over a couple drinks while watching the telly, and drinking a pint; the food features British classics like Bangers and Mash, Bubble and Squeak and American favorites like Sirloin steak and Mac & Cheese.",23 W 45th Street,,New York,NY,United States,10036,Midtown,+1 212 819 1900,http://www.cockandbullnyc.com/,Mo to Su from 11:00 AM to 02:00 AM,http://cityseekr.com/new-york/bars-cafes/poi-cock-bull-british-pub-and-eatery-863796.html,,,
40.75677432,-73.97406936,"40.75677432, -73.97406936","<a href=""https://www.google.com/maps/dir/Current+Location/40.75677432, -73.97406936"" target=""_blank"">Get directions</a>",Cocktail Terrace,Bars And Cafes,images/bar.png,63,Cocktail Bar,For a Cuppa Tea,"For a cup of traditional afternoon tea, drop in at the Cocktail Terrace in The Waldorf Astoria Hotel. Relax while listening to the gentle tunes of Cole Porter's Steinway Grand Piano, while you sip on the tea and enjoy some pastries, delicious scones and sandwiches...all freshly prepared. In the evening, you can comeback here and enjoy the wide range of cocktails. The place has an air of a grand villa with straight-back chairs and a formal seating. Makes for a wonderful place to just sit back and relax.",301 Park Avenue,The Waldorf Astoria Hotel,New York,NY,United States,10022,Midtown,+1 212 872 1275,http://www.waldorfnewyork.com/dine-in-style/bars-and-lounges.cfm,We to Su from 01:00 PM to 08:00 PM,http://cityseekr.com/new-york/bars-cafes/poi-cocktail-terrace-376111.html,,,
40.729544,-73.95831,"40.729544, -73.95831","<a href=""https://www.google.com/maps/dir/Current+Location/40.729544, -73.95831"" target=""_blank"">Get directions</a>",Coco 66,Bars And Cafes,images/bar.png,"468,60","Live Music,Sports Bar",,,66 Greenpoint Avenue,Between Franklin & West,Brooklyn,NY,United States,11222,Brooklyn,+1 718 389 7392,http://www.coco66.com/,"Mo to Fr from 04:00 PM to 04:00 AM,Sa to Su from 12:00 PM to 04:00 AM",http://cityseekr.com/new-york/bars-cafes/poi-coco-66-727949.html,,,
40.73647,-73.990829,"40.73647, -73.990829","<a href=""https://www.google.com/maps/dir/Current+Location/40.73647, -73.990829"" target=""_blank"">Get directions</a>",Coffee Shop,Bars And Cafes,images/bar.png,54,Bars & Pubs,Union Square Attitude,"Are you looking for a taste of downtown attitude without having to worry about being turned away by a bouncer? Then this Brazilian-American bar and restaurant is the place for you. The restaurant section always seems secondary to the bar area, with okay food served by models and waitresses in bad moods. It is not too expensive though, and it is a cool spot for a late-night or early morning breakfast. The separate bar area is sleek, loud and usually packed with young downtown professionals.",29 Union Square West,,New York,NY,United States,10003,Upper West Side,+1 212 243 7969,,"Mo from 07:00 AM to 02:00 AM,Tu from 07:00 AM to 04:00 AM,We to Fr from 07:00 AM to 05:30 AM,Sa from 08:00 AM to 05:30 AM,Su from 08:00 AM to 02:00 AM",http://cityseekr.com/new-york/bars-cafes/poi-coffee-shop-7249.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/7249.jpg,,
40.756874,-73.988923,"40.756874, -73.988923","<a href=""https://www.google.com/maps/dir/Current+Location/40.756874, -73.988923"" target=""_blank"">Get directions</a>",Cold Stone Creamery,Bars And Cafes,images/food-beverages.png,77,Ice Cream Parlors,A Scoop With A Difference!,"A scoop shop with a difference. That is Cold Stone Creamery for you. Founded with an aim of dishing up the world's most amazing ice creams, Cold Stone Creamery is a desert lover's paradise. The store chooses the best ingredients and prepares it on a frozen granite stone. It offers everything from cakes, smoothies, shakes to their unique signature ice cream creations. They also offer innumerable options to create customized ice creams. These ice cream artists offer you mixes of fruits, nuts, candies, Gummi bears, peanut butter and hot fudge. The popular flavors are sweet cream, cake batter and banana.",253 West 42nd Street,,New York,NY,United States,10036,Hell's Kitchen,+1 212 398 1882,http://www.coldstonecreamery.com,"Su to Th from 10:00 AM to 01:00 AM,Fr to Sa from 10:00 AM to 03:00 AM",http://cityseekr.com/new-york/bars-cafes/poi-cold-stone-creamery-363696.html,,,
40.7678242,-73.9814775,"40.7678242, -73.9814775","<a href=""https://www.google.com/maps/dir/Current+Location/40.7678242, -73.9814775"" target=""_blank"">Get directions</a>",Coliseum Bar and Restaurant,Bars And Cafes,images/bar.png,54,Bars & Pubs,,,59th Street & Columbus Circle,,New York,NY,United States,10019,,+1 212 977 3523,,,http://cityseekr.com/new-york/bars-cafes/poi-coliseum-bar-and-restaurant-624219.html,,,
40.745015,-73.999943,"40.745015, -73.999943","<a href=""https://www.google.com/maps/dir/Current+Location/40.745015, -73.999943"" target=""_blank"">Get directions</a>",Colonial House Inn,Accommodations,images/hotel.png,3,Moderate,Gay Friendly Hotel,"If you are in the city for a few days and don't want to spend too much on your accommodation, then head here. This hotel is conveniently located in Chelsea and offers accommodations at reasonable rates. Colonial House Inn offers complimentary breakfast, a cafe, an Internet kiosk, an art gallery, shared and private bathrooms, a rooftop terrace and nice views of the street. There are special discounts during January and February so plan your visit accordingly.",318 West 22nd Street,Between 8th and 9th Avenues,New York,NY,United States,10011,Chelsea,+1 212 243 9669,http://www.colonialhouseinn.com/,,http://cityseekr.com/new-york/accommodation/poi-colonial-house-inn-346937.html,,,
42.0425548,-74.1181902,"42.0425548, -74.1181902","<a href=""https://www.google.com/maps/dir/Current+Location/42.0425548, -74.1181902"" target=""_blank"">Get directions</a>",Colony Cafe,Bars And Cafes,images/food-beverages.png,"69,468","Cafes,Live Music",Delicious Fare in a Historic Building,"Colony Cafe is the only part of the Colony Hotel building that is still in operation today. This part of the place was resurrected from the debris of the hotel which was going to be demolished to pave way for new ventures. Needless to say, the cafeteria is now frequented by history and architecture lovers and is the venue for some very rare and famed concerts. Colony Cafe also serves some very delicious brews and fare. A meal at the Colony Cafe is like partaking in the rich history of the place itself. Call for more information.",22 Rock City Road,,Woodstock,NY,United States,12498,,+1 845  679 5342,http://colonycafe.com,,http://cityseekr.com/new-york/bars-cafes/poi-colony-cafe-674857.html,,,
40.808088,-73.963686,"40.808088, -73.963686","<a href=""https://www.google.com/maps/dir/Current+Location/40.808088, -73.963686"" target=""_blank"">Get directions</a>",Columbia University,Tourist Attractions And Sightseeings,images/attraction.png,193,School/University,One of America's Oldest Institutions,"In 1754 a Church of England minister was made the first president of what was then known as King's College. After the Revolutionary War, it was renamed Columbia University. In 1897 this Ivy League school moved to its present location; the notable faculty has included over 50 Nobel laureates. Notable buildings include the Low Library, which is built in a Roman Pantheon styleit houses offices and the visitor center. Organized tours are arranged or visitors can take a brochure and look on their own.",2960 Broadway,,New York,NY,United States,10027,Morningside Heights,+1 212 854 1754,http://www.columbia.edu/,,http://cityseekr.com/new-york/tourist-attractions-sightseeing/poi-columbia-university-39243.html,,,
40.583997,-73.932419,"40.583997, -73.932419","<a href=""https://www.google.com/maps/dir/Current+Location/40.583997, -73.932419"" target=""_blank"">Get directions</a>",Comfort Inn,Accommodations,images/hotel.png,3,Moderate,Brooklyn Bay's Budget Hotel,"Reserve a room with Comfort Inn's Brooklyn Bay hotel to experience the best of what New York has to offer. This AAA-diamond rated hotel is for those who prefer to spend the least amount of time in their hotel rooms while traveling to big cities like New York. But don't assume that they have anything less than first-rate accommodations, because staying at Comfort Inn is going to be a perfectly rewarding experience. The guestrooms are fully furnished with modern comforts like flat screen television, coffee maker, whirlpool tub, wireless internet access and of course, delectable continental breakfast is served to you every morning. Corporate travelers will appreciate the business services, meeting room and fitness center which are inclusive in room rates.",3218 Emmons Avenue,,Brooklyn,NY,United States,11235,Brooklyn,+1 718 368 3334,http://www.comfortinn.com/hotel-brooklyn-new_york-NY275,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-445936.html,,,
41.12182,-73.81088,"41.12182, -73.81088","<a href=""https://www.google.com/maps/dir/Current+Location/41.12182, -73.81088"" target=""_blank"">Get directions</a>","Comfort Inn & Suites, Saw Mill River Road",Accommodations,images/hotel.png,2,Expensive,,,20 Saw Mill River Road,,Hawthorne,NY,United States,10532,,,,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-suites-450120.html,,,
41.0905,-73.99469,"41.0905, -73.99469","<a href=""https://www.google.com/maps/dir/Current+Location/41.0905, -73.99469"" target=""_blank"">Get directions</a>","Comfort Inn & Suites, East Route 59",Accommodations,images/hotel.png,3,Moderate,,,425 East Route 59,,Nanuet,NY,United States,10954,,,,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-suites-445664.html,,,
40.72872,-73.90517,"40.72872, -73.90517","<a href=""https://www.google.com/maps/dir/Current+Location/40.72872, -73.90517"" target=""_blank"">Get directions</a>",Comfort Inn & Suites Airport,Accommodations,images/hotel.png,3,Moderate,,,60-30 Maurice Avenue,,Queens,NY,United States,11378,,,,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-suites-airport-447482.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/447482.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/447482.jpg
40.67156,-73.84407,"40.67156, -73.84407","<a href=""https://www.google.com/maps/dir/Current+Location/40.67156, -73.84407"" target=""_blank"">Get directions</a>",Comfort Inn & Suites Ozone Park,Accommodations,images/hotel.png,4,Inexpensive,,,137-30 Redding Street,,Queens,NY,United States,11417,,,,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-suites-ozone-park-440247.html,,,
40.776202,-73.97763,"40.776202, -73.97763","<a href=""https://www.google.com/maps/dir/Current+Location/40.776202, -73.97763"" target=""_blank"">Get directions</a>",Comfort Inn Central Park West,Accommodations,images/hotel.png,2,Expensive,,,31 West 71st Street,,New York,NY,United States,10023,,,,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-central-park-west-450441.html,,,
40.7432,-73.9896,"40.7432, -73.9896","<a href=""https://www.google.com/maps/dir/Current+Location/40.7432, -73.9896"" target=""_blank"">Get directions</a>",Comfort Inn Chelsea,Accommodations,images/hotel.png,2,Expensive,,,18 West 25th Street,,New York,NY,United States,10010,,,,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-chelsea-450880.html,http://c0056904.cdn2.cloudfiles.rackspacecloud.com/450880.jpg,,http://c0056906.cdn2.cloudfiles.rackspacecloud.com/450880.jpg
40.76572,-73.88631,"40.76572, -73.88631","<a href=""https://www.google.com/maps/dir/Current+Location/40.76572, -73.88631"" target=""_blank"">Get directions</a>",Comfort Inn East Elmhurst,Accommodations,images/hotel.png,4,Inexpensive,,,23-45 83rd Street,,Queens,NY,United States,11370,,,,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-east-elmhurst-440126.html,,,
40.514706,-74.378451,"40.514706, -74.378451","<a href=""https://www.google.com/maps/dir/Current+Location/40.514706, -74.378451"" target=""_blank"">Get directions</a>",Comfort Inn Edison,Accommodations,images/hotel.png,4,Inexpensive,,,831 Route 1 South,,Edison,NJ,United States,8817,,,,,http://cityseekr.com/new-york/accommodation/poi-comfort-inn-edison-427422.html,,,
